XBAR.I0:AE X,XBAR.I0:AE Y,r0 X,r0 Y,XBAR.I0:OE X,XBAR.I0:OE Y
2.164696271327927e-10,-0.0008064612544344212,2.164696271327927e-10,-1.377487158778189,2.164696271327927e-10,0.0008064612544344212
2.214696271327927e-10,-0.0008062198567847418,2.214696271327927e-10,-1.37696715877819,2.214696271327927e-10,0.0008062198567847418
2.264696271327927e-10,-0.0008059729209597213,2.264696271327927e-10,-1.376447158778189,2.264696271327927e-10,0.0008059729209597213
2.314696271327927e-10,-0.0008057252796207328,2.314696271327927e-10,-1.375927158778189,2.314696271327927e-10,0.0008057252796207328
2.364696271327927e-10,-0.0008054771826843375,2.364696271327927e-10,-1.37540715877819,2.364696271327927e-10,0.0008054771826843375
2.414696271327927e-10,-0.0008052245221923589,2.414696271327927e-10,-1.374887158778189,2.414696271327927e-10,0.0008052245221923589
2.464696271327927e-10,-0.0008049718489156379,2.464696271327927e-10,-1.374367158778189,2.464696271327927e-10,0.0008049718489156379
2.514696271327927e-10,-0.0008047193285015305,2.514696271327927e-10,-1.37384715877819,2.514696271327927e-10,0.0008047193285015305
2.564696271327926e-10,-0.0008044629788467413,2.564696271327926e-10,-1.373327158778189,2.564696271327926e-10,0.0008044629788467413
2.614696271327926e-10,-0.000804207073550969,2.614696271327926e-10,-1.372807158778189,2.614696271327926e-10,0.000804207073550969
2.664696271327926e-10,-0.0008039516248132209,2.664696271327926e-10,-1.37228715877819,2.664696271327926e-10,0.0008039516248132209
2.714696271327926e-10,-0.0008036929969085129,2.714696271327926e-10,-1.371767158778189,2.714696271327926e-10,0.0008036929969085129
2.764696271327926e-10,-0.000803434989662067,2.764696271327926e-10,-1.37124715877819,2.764696271327926e-10,0.000803434989662067
2.814696271327926e-10,-0.00080317754263619,2.814696271327926e-10,-1.37072715877819,2.814696271327926e-10,0.00080317754263619
2.864696271327925e-10,-0.0008029174862736965,2.864696271327925e-10,-1.370207158778189,2.864696271327925e-10,0.0008029174862736965
2.914696271327925e-10,-0.0008026611471418151,2.914696271327925e-10,-1.36968715877819,2.914696271327925e-10,0.0008026611471418151
2.964696271327925e-10,-0.0008023982209156777,2.964696271327925e-10,-1.36916715877819,2.964696271327925e-10,0.0008023982209156777
3.014696271327925e-10,-0.0008021403699267748,3.014696271327925e-10,-1.368647158778189,3.014696271327925e-10,0.0008021403699267748
3.064696271327925e-10,-0.0008018808759466202,3.064696271327925e-10,-1.36812715877819,3.064696271327925e-10,0.0008018808759466202
3.114696271327925e-10,-0.0008016173782053242,3.114696271327925e-10,-1.36760715877819,3.114696271327925e-10,0.0008016173782053242
3.164696271327924e-10,-0.0008013555526205594,3.164696271327924e-10,-1.367087158778189,3.164696271327924e-10,0.0008013555526205594
3.264696271327924e-10,-0.0008008337206620649,3.264696271327924e-10,-1.366047158778189,3.264696271327924e-10,0.0008008337206620649
3.464696271327923e-10,-0.0007997871112862247,3.464696271327923e-10,-1.363967158778189,3.464696271327923e-10,0.0007997871112862247
3.864696271327922e-10,-0.0007976942776180714,3.864696271327922e-10,-1.359807158778189,3.864696271327922e-10,0.0007976942776180714
4.66469627132792e-10,-0.0007934934811547756,4.66469627132792e-10,-1.35148715877819,4.66469627132792e-10,0.0007934934811547756
5.921019540943146e-10,-0.0007868735635537634,5.921019540943146e-10,-1.338421396774191,5.921019540943146e-10,0.0007868735635537634
8.07761399925163e-10,-0.0007754483911102648,8.07761399925163e-10,-1.315992814407783,8.07761399925163e-10,0.0007754483911102648
1.224090576233056e-09,-0.0007531842087844584,1.224090576233056e-09,-1.272694580071762,1.224090576233056e-09,0.0007531842087844584
2.056748928848841e-09,-0.0007078272221026845,2.056748928848841e-09,-1.18609811139972,2.056748928848841e-09,0.0007078272221026845
2.473078105156734e-09,-0.0006847126962725623,2.473078105156734e-09,-1.1427998770637,2.473078105156734e-09,0.0006847126962725623
2.68124269331068e-09,-0.0006730559717441661,2.68124269331068e-09,-1.121150759895689,2.68124269331068e-09,0.0006730559717441661
3.097571869618573e-09,-0.0006495682736926583,3.097571869618573e-09,-1.077852525559668,3.097571869618573e-09,0.0006495682736926583
3.30573645777252e-09,-0.0006377170523450129,3.30573645777252e-09,-1.056203408391658,3.30573645777252e-09,0.0006377170523450129
3.409818751849493e-09,-0.0006317655793658886,3.409818751849493e-09,-1.045378849807653,3.409818751849493e-09,0.0006317655793658886
3.617983340003439e-09,-0.0006198246258170581,3.617983340003439e-09,-1.023729732639642,3.617983340003439e-09,0.0006198246258170581
3.722065634080412e-09,-0.0006138253214177727,3.722065634080412e-09,-1.012905174055637,3.722065634080412e-09,0.0006138253214177727
3.930230222234358e-09,-0.0006017881813851453,3.930230222234358e-09,-0.9912560568876266,3.930230222234358e-09,0.0006017881813851453
4.034312516311332e-09,-0.0005957415062814504,4.034312516311332e-09,-0.9804314983036215,4.034312516311332e-09,0.0005957415062814504
4.242477104465279e-09,-0.0005836085598750064,4.242477104465279e-09,-0.9587823811356109,4.242477104465279e-09,0.0005836085598750064
4.658806280773173e-09,-0.000559153560052129,4.658806280773173e-09,-0.91548414679959,4.658806280773173e-09,0.000559153560052129
5.49146463338896e-09,-0.0005095091029740294,5.49146463338896e-09,-0.8288876781275482,5.49146463338896e-09,0.0005095091029740294
5.907793809696854e-09,-0.0004843240548103194,5.907793809696854e-09,-0.7855894437915271,5.907793809696854e-09,0.0004843240548103194
6.740452162312642e-09,-0.0004333004849837622,6.740452162312642e-09,-0.6989929751194852,6.740452162312642e-09,0.0004333004849837622
8.405768867544217e-09,-0.0003288323826396137,8.405768867544217e-09,-0.5258000377754014,8.405768867544217e-09,0.0003288323826396137
9.038599451408882e-09,-0.0002883944062596792,9.038599451408882e-09,-0.4599856570534763,9.038599451408882e-09,0.0002883944062596792
1.030426061913821e-08,-0.0002065538864894781,1.030426061913821e-08,-0.3283568956096261,1.030426061913821e-08,0.0002065538864894781
1.283558295459687e-08,-4.062629778379104e-05,1.283558295459687e-08,-0.06509937272192556,1.283558295459687e-08,4.062629778379104e-05
1.346841353846154e-08,4.386380738117898e-07,1.346841353846154e-08,0.0007150079999997949,1.346841353846154e-08,-4.386380738117898e-07
1.473407470619087e-08,8.160250080669262e-05,1.473407470619087e-08,0.1323437694438507,1.473407470619087e-08,-8.160250080669262e-05
1.536690529005554e-08,0.0001224039515048512,1.536690529005554e-08,0.1981581501657761,1.536690529005554e-08,-0.0001224039515048512
1.663256645778488e-08,0.0002040968900372933,1.663256645778488e-08,0.329786911609627,1.663256645778488e-08,-0.0002040968900372933
1.916388879324355e-08,0.0003659757884997062,1.916388879324355e-08,0.5930444344973289,1.916388879324355e-08,-0.0003659757884997062
2.208194439662178e-08,0.0005464378981746453,2.208194439662178e-08,0.8965222172486644,2.208194439662178e-08,-0.0005464378981746453
2.5e-08,0.0007171808614432677,2.5e-08,1.2,2.5e-08,-0.0007171808614432677
2.5005e-08,0.0007170864413390535,2.5005e-08,1.2,2.5005e-08,-0.0007170864413390535
2.5015e-08,0.0007170850256019267,2.5015e-08,1.2,2.5015e-08,-0.0007170850256019267
2.503499999999999e-08,0.000717085111311661,2.503499999999999e-08,1.2,2.503499999999999e-08,-0.000717085111311661
2.507499999999998e-08,0.0007170850225738167,2.507499999999998e-08,1.2,2.507499999999998e-08,-0.0007170850225738167
2.515499999999997e-08,0.0007170850238034309,2.515499999999997e-08,1.2,2.515499999999997e-08,-0.0007170850238034309
2.531499999999994e-08,0.0007170850206598965,2.531499999999994e-08,1.2,2.531499999999994e-08,-0.0007170850206598965
2.563499999999988e-08,0.0007170850143513566,2.563499999999988e-08,1.2,2.563499999999988e-08,-0.0007170850143513566
2.627499999999976e-08,0.0007170850017147948,2.627499999999976e-08,1.2,2.627499999999976e-08,-0.0007170850017147948
2.755499999999951e-08,0.0007170849764397584,2.755499999999951e-08,1.2,2.755499999999951e-08,-0.0007170849764397584
3.011499999999903e-08,0.0007170849258878676,3.011499999999903e-08,1.2,3.011499999999903e-08,-0.0007170849258878676
3.523499999999806e-08,0.0007170848247814618,3.523499999999806e-08,1.2,3.523499999999806e-08,-0.0007170848247814618
4.547499999999612e-08,0.0007170846225618699,4.547499999999612e-08,1.2,4.547499999999612e-08,-0.0007170846225618699
6.023749999999805e-08,0.000717084218098542,6.023749999999805e-08,1.2,6.023749999999805e-08,-0.000717084218098542
7.5e-08,0.0007170836404591231,7.5e-08,1.2,7.5e-08,-0.0007170836404591231
7.539062499999999e-08,0.0006948521293540158,7.539062499999999e-08,1.159375,7.539062499999999e-08,-0.0006948521293540158
7.617187499999999e-08,0.0006498056751620237,7.617187499999999e-08,1.078125000000001,7.617187499999999e-08,-0.0006498056751620237
7.773437499999997e-08,0.0005574037508129129,7.773437499999997e-08,0.9156250000000027,7.773437499999997e-08,-0.0005574037508129129
8.085937499999994e-08,0.000364460484221255,8.085937499999994e-08,0.5906250000000058,8.085937499999994e-08,-0.000364460484221255
8.228086536778841e-08,0.0002739664180421942,8.228086536778841e-08,0.442790001750005,8.228086536778841e-08,-0.0002739664180421942
8.441310091947112e-08,0.0001366025363596341,8.441310091947112e-08,0.2210375043750031,8.441310091947112e-08,-0.0001366025363596341
8.654533647115384e-08,-4.002984820158181e-07,8.654533647115384e-08,-0.0007149930000003302,8.654533647115384e-08,4.002984820158181e-07
8.761145424699521e-08,-6.997940909160731e-05,8.761145424699521e-08,-0.1115912416875025,8.761145424699521e-08,6.997940909160731e-05
8.974368979867795e-08,-0.0002096722892249205,8.974368979867795e-08,-0.3333437390625071,8.974368979867795e-08,0.0002096722892249205
9.400816090204342e-08,-0.0004791721764577415,9.400816090204342e-08,-0.7768487338125163,9.400816090204342e-08,0.0004791721764577415
1e-07,-0.0008173423249356525,1e-07,-1.4,1e-07,0.0008173423249356525
1.007489798872446e-07,-0.0008178691770617111,1.007489798872446e-07,-1.4,1.007489798872446e-07,0.0008178691770617111
1.022469396617337e-07,-0.0008178676623322935,1.022469396617337e-07,-1.4,1.022469396617337e-07,0.0008178676623322935
1.05242859210712e-07,-0.0008178711419274144,1.05242859210712e-07,-1.4,1.05242859210712e-07,0.0008178711419274144
1.112346983086686e-07,-0.0008178711219428188,1.112346983086686e-07,-1.4,1.112346983086686e-07,0.0008178711219428188
1.232183765045817e-07,-0.0008178676274449958,1.232183765045817e-07,-1.4,1.232183765045817e-07,0.0008178676274449958
1.47185732896408e-07,-0.0008178678320939525,1.47185732896408e-07,-1.4,1.47185732896408e-07,0.0008178678320939525
1.73592866448204e-07,-0.0008178679306230416,1.73592866448204e-07,-1.4,1.73592866448204e-07,0.0008178679306230416
2e-07,-0.0008178697039682459,2e-07,-1.4,2e-07,0.0008178697039682459
2.00005e-07,-0.0008176083000155059,2.00005e-07,-1.399479999999999,2.00005e-07,0.0008176083000155059
2.00015e-07,-0.0008170898663586236,2.00015e-07,-1.398439999999998,2.00015e-07,0.0008170898663586236
2.00035e-07,-0.000816051492812837,2.00035e-07,-1.396359999999996,2.00035e-07,0.000816051492812837
2.000750000000001e-07,-0.0008139741172260903,2.000750000000001e-07,-1.392199999999991,2.000750000000001e-07,0.0008139741172260903
2.001550000000002e-07,-0.0008098107326735554,2.001550000000002e-07,-1.383879999999982,2.001550000000002e-07,0.0008098107326735554
2.003150000000003e-07,-0.0008014542563711523,2.003150000000003e-07,-1.367239999999963,2.003150000000003e-07,0.0008014542563711523
2.006350000000007e-07,-0.0007846170035290897,2.006350000000007e-07,-1.333959999999925,2.006350000000007e-07,0.0007846170035290897
2.012750000000014e-07,-0.0007504540833831026,2.012750000000014e-07,-1.26739999999985,2.012750000000014e-07,0.0007504540833831026
2.025550000000029e-07,-0.0006801719804079493,2.025550000000029e-07,-1.134279999999699,2.025550000000029e-07,0.0006801719804079493
2.031950000000036e-07,-0.0006440381796669384,2.031950000000036e-07,-1.067719999999623,2.031950000000036e-07,0.0006440381796669384
2.03515000000004e-07,-0.0006257422246957171,2.03515000000004e-07,-1.034439999999585,2.03515000000004e-07,0.0006257422246957171
2.041550000000047e-07,-0.0005887260246724808,2.041550000000047e-07,-0.96787999999951,2.041550000000047e-07,0.0005887260246724808
2.044750000000051e-07,-0.000569978947764353,2.044750000000051e-07,-0.9345999999994723,2.044750000000051e-07,0.000569978947764353
2.051150000000058e-07,-0.0005320709213384652,2.051150000000058e-07,-0.8680399999993967,2.051150000000058e-07,0.0005320709213384652
2.063950000000072e-07,-0.0004545792842267238,2.063950000000072e-07,-0.7349199999992458,2.063950000000072e-07,0.0004545792842267238
2.089550000000101e-07,-0.0002937588991052249,2.089550000000101e-07,-0.4686799999989439,2.089550000000101e-07,0.0002937588991052249
2.10083353384623e-07,-0.0002209189441708177,2.10083353384623e-07,-0.3513312479992075,2.10083353384623e-07,0.0002209189441708177
2.123400601538487e-07,-7.316615152552978e-05,2.123400601538487e-07,-0.1166337439997343,2.123400601538487e-07,7.316615152552978e-05
2.134684135384615e-07,4.386368167487834e-07,2.134684135384615e-07,0.0007150079999991288,2.134684135384615e-07,-4.386368167487834e-07
2.157251203076872e-07,0.000145528248695373,2.157251203076872e-07,0.2354125119994668,2.157251203076872e-07,-0.000145528248695373
2.168534736923e-07,0.0002183342375212649,2.168534736923e-07,0.3527612639992006,2.168534736923e-07,-0.0002183342375212649
2.191101804615256e-07,0.0003625788873036627,2.191101804615256e-07,0.587458767998668,2.191101804615256e-07,-0.0003625788873036627
2.220550902307628e-07,0.0005448167932006757,2.220550902307628e-07,0.8937293839993337,2.220550902307628e-07,-0.0005448167932006757
2.25e-07,0.0007171800541418509,2.25e-07,1.2,2.25e-07,-0.0007171800541418509
2.25005e-07,0.0007170847546436479,2.25005e-07,1.2,2.25005e-07,-0.0007170847546436479
2.25015e-07,0.0007170833138669307,2.25015e-07,1.2,2.25015e-07,-0.0007170833138669307
2.25035e-07,0.0007170832851460334,2.25035e-07,1.2,2.25035e-07,-0.0007170832851460334
2.250750000000001e-07,0.0007170833111790568,2.250750000000001e-07,1.2,2.250750000000001e-07,-0.0007170833111790568
2.251550000000002e-07,0.0007170833121083626,2.251550000000002e-07,1.2,2.251550000000002e-07,-0.0007170833121083626
2.253150000000003e-07,0.0007170833089506358,2.253150000000003e-07,1.2,2.253150000000003e-07,-0.0007170833089506358
2.256350000000007e-07,0.0007170833026313016,2.256350000000007e-07,1.2,2.256350000000007e-07,-0.0007170833026313016
2.262750000000014e-07,0.0007170832899886555,2.262750000000014e-07,1.2,2.262750000000014e-07,-0.0007170832899886555
2.275550000000029e-07,0.0007170832647012087,2.275550000000029e-07,1.2,2.275550000000029e-07,-0.0007170832647012087
2.301150000000058e-07,0.0007170832141243102,2.301150000000058e-07,1.2,2.301150000000058e-07,-0.0007170832141243102
2.352350000000116e-07,0.0007170831129677378,2.352350000000116e-07,1.2,2.352350000000116e-07,-0.0007170831129677378
2.454750000000232e-07,0.0007170829106476884,2.454750000000232e-07,1.2,2.454750000000232e-07,-0.0007170829106476884
2.602375000000116e-07,0.0007170825059833297,2.602375000000116e-07,1.2,2.602375000000116e-07,-0.0007170825059833297
2.75e-07,0.0007170819280566296,2.75e-07,1.2,2.75e-07,-0.0007170819280566296
2.75390625e-07,0.0006948504538860907,2.75390625e-07,1.159374999999996,2.75390625e-07,-0.0006948504538860907
2.76171875e-07,0.000649804078574909,2.76171875e-07,1.078124999999994,2.76171875e-07,-0.000649804078574909
2.777343750000001e-07,0.0005574023304474057,2.777343750000001e-07,0.9156249999999904,2.777343750000001e-07,-0.0005574023304474057
2.808593750000002e-07,0.0003644594939329265,2.808593750000002e-07,0.5906249999999824,2.808593750000002e-07,-0.0003644594939329265
2.822808653677886e-07,0.0002739656565380805,2.822808653677886e-07,0.4427900017499886,2.822808653677886e-07,-0.0002739656565380805
2.844131009194712e-07,0.0001366021480051238,2.844131009194712e-07,0.2210375043749976,2.844131009194712e-07,-0.0001366021480051238
2.865453364711538e-07,-4.002953470599895e-07,2.865453364711538e-07,-0.0007149929999985538,2.865453364711538e-07,4.002953470599895e-07
2.908098075745191e-07,-0.0002786490627203174,2.908098075745191e-07,-0.4442199877499915,2.908098075745191e-07,0.0002786490627203174
2.919585816277043e-07,-0.000351929494111762,2.919585816277043e-07,-0.5636924892812447,2.919585816277043e-07,0.000351929494111762
2.942561297340745e-07,-0.0004942301918765565,2.942561297340745e-07,-0.8026374923437507,2.942561297340745e-07,0.0004942301918765565
2.971280648670373e-07,-0.000662206224572525,2.971280648670373e-07,-1.101318746171875,2.971280648670373e-07,0.000662206224572525
2.978460486502779e-07,-0.000702375203749633,2.978460486502779e-07,-1.175989059628906,2.978460486502779e-07,0.000702375203749633
2.98923024325139e-07,-0.0007609771274821774,2.98923024325139e-07,-1.287994529814456,2.98923024325139e-07,0.0007609771274821774
3e-07,-0.000817764675709803,3e-07,-1.4,3e-07,0.000817764675709803
3.005384878374305e-07,-0.000817870407328654,3.005384878374305e-07,-1.4,3.005384878374305e-07,0.000817870407328654
3.016154635122915e-07,-0.0008178706446406395,3.016154635122915e-07,-1.4,3.016154635122915e-07,0.0008178706446406395
